Date,AAPL,RELIANCE.NS,TCS.NS,MARUTI.NS,HDFCBANK.NS,AMZN,ICICIBANK.NS,INFY.NS
18-05-2023,0.01400352,0.007315545,0.009524765,0.009983788,0.014177885,0.021416703,0.007351575,0.020046922
19-05-2023,0.013966015,0.007318286,0.009607502,0.0090623,0.014177461,0.021621307,0.007370724,0.020410444
22-05-2023,0.013695196,0.007309936,0.010281664,0.008920735,0.013346528,0.02156625,0.007467333,0.020692123
23-05-2023,0.014038375,0.007259447,0.010210123,0.008869541,0.01327965,0.021561737,0.007034303,0.020749574
24-05-2023,0.013644862,0.0072108,0.009940529,0.008915658,0.013465381,0.021646825,0.007406014,0.020713074
25-05-2023,0.013544014,0.007190041,0.009518483,0.008636486,0.013464436,0.021384143,0.007023483,0.020625376
26-05-2023,0.013637492,0.008588169,0.009584728,0.00873876,0.013247586,0.021982083,0.007111785,0.020479022
30-05-2023,0.012422363,0.008602932,0.009068731,0.008762411,0.013455981,0.020710777,0.006978638,0.019966844
31-05-2023,0.012405382,0.009483947,0.00868711,0.008789375,0.013478076,0.020883553,0.006994547,0.009618237
01-06-2023,0.01262037,0.009203768,0.00879373,0.008839699,0.013478281,0.020920743,0.007454903,0.009618039
02-06-2023,0.012601414,0.009227092,0.008443605,0.009084307,0.0134603,0.02080158,0.007338143,0.008608747
05-06-2023,0.012645491,0.00929397,0.008532293,0.009177844,0.013434153,0.020705398,0.007461696,0.008429802
06-06-2023,0.012461712,0.009295183,0.008666276,0.008556794,0.013431339,0.020228465,0.007248068,0.009348852
07-06-2023,0.012611499,0.009347929,0.008936514,0.008190862,0.01337347,0.021967914,0.006276318,0.009395083
08-06-2023,0.012614715,0.009288499,0.009237873,0.008344512,0.013146313,0.020987421,0.006109425,0.009462074
09-06-2023,0.012600318,0.009325207,0.009301946,0.008459425,0.013113935,0.020872146,0.006109201,0.009858586
12-06-2023,0.011926958,0.009284759,0.009512688,0.008747767,0.01309321,0.019803736,0.006109593,0.010156096
13-06-2023,0.011938612,0.009086404,0.009357043,0.008838877,0.013069552,0.017942653,0.0062523,0.010249975
14-06-2023,0.011805859,0.009214614,0.009363787,0.008134887,0.013068145,0.017460286,0.00626992,0.009716129
15-06-2023,0.011756129,0.009019545,0.009085884,0.008162979,0.013187231,0.017418045,0.006819614,0.009848736
16-06-2023,0.011617674,0.00895871,0.009111103,0.008157684,0.012821425,0.017777735,0.00696908,0.00985155
20-06-2023,0.008282336,0.009098646,0.009601251,0.008142298,0.006961903,0.017699976,0.007115906,0.009676236
21-06-2023,0.008394844,0.008873291,0.009689333,0.007909313,0.007371636,0.017856313,0.006756056,0.009690335
22-06-2023,0.008481714,0.009152352,0.009580087,0.007952886,0.007420437,0.019088824,0.00673294,0.010056132
23-06-2023,0.008400424,0.009219461,0.009653391,0.008061333,0.00737745,0.018548662,0.00673239,0.010296232
26-06-2023,0.008596819,0.009249805,0.009758916,0.008324763,0.007434496,0.018775514,0.006752141,0.010248998
27-06-2023,0.008780122,0.009246141,0.009768947,0.008311589,0.007705936,0.018410373,0.006915513,0.010143056
28-06-2023,0.008731255,0.009544466,0.009777018,0.008203226,0.007894356,0.0184387,0.006910443,0.010160368
30-06-2023,0.009562469,0.009216768,0.010959621,0.008820834,0.008241152,0.018258591,0.006926396,0.011639756
03-07-2023,0.009803609,0.010120368,0.010707299,0.009186838,0.008331474,0.018101336,0.006980252,0.011262131
05-07-2023,0.009765244,0.010424129,0.010963946,0.010617162,0.009823223,0.017755346,0.007471257,0.011322242
06-07-2023,0.00975543,0.010982597,0.010912133,0.011029622,0.009822992,0.017733362,0.007328001,0.010988894
07-07-2023,0.009768128,0.011001528,0.010076591,0.01103538,0.00994298,0.017579568,0.007711711,0.010769526
10-07-2023,0.009520031,0.01280893,0.010588571,0.011318407,0.009943299,0.018132526,0.007698027,0.010747719
11-07-2023,0.009579729,0.01274315,0.010582753,0.011599004,0.009667822,0.018085242,0.007316992,0.011010498
12-07-2023,0.009618795,0.01273061,0.010591964,0.011707859,0.009809415,0.017873752,0.007315856,0.011253149
13-07-2023,0.009396022,0.012180986,0.011363372,0.012138799,0.00982492,0.016767454,0.007338748,0.011890005
14-07-2023,0.00928348,0.012193517,0.014732598,0.012170784,0.0095482,0.016680827,0.007378576,0.014234069
17-07-2023,0.009651652,0.011816157,0.014698352,0.012249201,0.009775458,0.016666742,0.007539841,0.014202638
18-07-2023,0.00936367,0.01176697,0.014617976,0.012226832,0.009726781,0.01650986,0.007106396,0.015461881
19-07-2023,0.009392434,0.0116836,0.014661118,0.011930941,0.009742096,0.016693916,0.007132221,0.0154354
20-07-2023,0.009497088,0.011710559,0.014603805,0.012191406,0.009726496,0.01839558,0.008027122,0.015931927
21-07-2023,0.009593601,0.013383201,0.015179147,0.011841743,0.009840921,0.018316119,0.007929712,0.021906866
