Simulation,Final_Portfolio_Value
3212,1.314207033
3213,1.215342699
3214,1.137826045
3215,1.308668531
3216,1.249035663
3217,0.969970186
3218,1.083707833
3219,1.477842153
3220,1.267295656
3221,1.036575034
3222,1.46236597
3223,1.010427724
3224,1.102921632
3225,1.046063702
3226,1.198198114
3227,1.053736508
3228,1.119118489
3229,1.24053044
3230,1.31000214
3231,1.596436122
3232,1.15387442
3233,0.989607079
3234,1.254806827
3235,1.223440033
3236,1.237126912
3237,1.031496468
3238,1.025285792
3239,1.199922036
3240,1.231655198
3241,1.074425659
3242,1.172424043
3243,1.17446352
3244,1.412786509
3245,1.176367803
3246,1.544923296
3247,1.175393786
3248,1.027324908
3249,1.089919019
3250,0.965709209
3251,1.186659772
3252,1.235023242
3253,1.458098246
3254,1.352599321
3255,1.380223802
3256,1.23398524
3257,1.318019307
3258,1.116934779
3259,1.242550694
3260,1.28449252
3261,1.316724003
3262,1.439068806
3263,1.374926855
3264,1.145944599
3265,1.043622959
3266,1.426437212
3267,1.428067811
3268,1.195004519
3269,1.363889524
3270,1.199398389
3271,1.153422443
3272,1.04434629
3273,1.116629091
3274,1.228095328
3275,1.356374667
3276,1.248003114
3277,0.976586434
3278,1.152875499
3279,1.126262551
3280,1.317065826
3281,1.278193469
3282,0.992944449
3283,1.267702718
3284,1.064003239
3285,0.991094124
3286,1.112107092
3287,1.443386504
3288,1.248746301
3289,1.338095496
3290,1.223321884
3291,1.165349573
3292,1.213205901
3293,0.996432408
3294,1.240500534
3295,1.39765082
3296,1.3176324
3297,1.03894837
3298,1.148840952
3299,1.306276729
3300,1.178587671
3301,1.070475444
3302,1.296924292
3303,1.634442267
3304,1.203275001
3305,1.04592815
3306,1.124160482
3307,1.104986581
3308,1.070917829
3309,0.952447788
3310,1.289631634
3311,0.92706862
3312,1.29351497
3313,1.073923481
3314,1.298723626
3315,1.22734649
3316,1.353121313
3317,1.276353306
3318,1.168326662
3319,1.272795671
3320,1.310492449
3321,1.225751923
3322,1.241434818
3323,1.167388249
3324,0.982075428
3325,1.353360974
3326,1.138311447
3327,1.146319234
3328,1.092781618
3329,1.231967541
3330,0.935364962
3331,1.544106796
3332,1.165474348
3333,1.440531742
3334,1.321118997
3335,1.138498382
3336,1.20931835
3337,1.722331977
3338,1.167820946
3339,1.133483583
3340,1.106150631
3341,1.375346039
3342,1.293083849
3343,1.196725403
3344,1.022518682
3345,1.115594138
3346,1.047404404
3347,1.09922647
3348,0.936625678
3349,1.248200624
3350,1.334140509
3351,1.032437134
3352,1.214459369
3353,1.280183534
3354,1.337760176
3355,1.170833583
3356,1.41925973
3357,1.336287523
3358,1.421765499
3359,1.29466644
3360,1.106660761
3361,1.332526418
3362,0.903238527
3363,1.222550565
3364,1.092070346
3365,1.165273901
3366,1.381212641
3367,1.120568202
3368,1.056048641
3369,1.07657935
3370,1.469159722
3371,1.056429845
3372,1.346584665
3373,1.342791681
3374,1.419385476
3375,1.3609979
3376,1.19803577
3377,1.315630061
3378,1.316759014
3379,1.183745258
3380,1.410310551
3381,1.12630316
3382,1.263756145
3383,1.063229492
3384,1.279860753
3385,1.378765429
3386,1.035074553
3387,1.124694076
3388,1.160369522
3389,1.12875765
3390,1.090288202
3391,1.445785164
3392,1.252037191
3393,1.083644611
3394,1.080267713
3395,1.149601861
3396,1.497200004
3397,1.30991456
3398,0.992059564
3399,1.162950294
3400,1.360034563
3401,1.182320136
3402,1.286398865
3403,1.266495474
3404,1.346670262
3405,1.196281906
3406,1.202126038
3407,1.387022491
3408,1.352600116
3409,1.19098446
3410,1.258967933
3411,1.417778499
3412,1.112855513
3413,1.290067504
3414,1.159405329
3415,0.960827429
3416,1.235884375
3417,1.326750343
3418,1.056396714
3419,1.108417982
3420,1.216120959
3421,1.044202911
3422,0.914832024
3423,1.395736748
3424,1.049156637
3425,1.252593169
3426,1.104568469
3427,1.022298518
3428,1.110250279
3429,1.229273948
3430,1.157970163
3431,1.163743159
3432,1.307977534
3433,1.247979691
3434,1.16206108
3435,1.129361556
3436,1.320681372
3437,1.15466154
3438,1.417746613
3439,1.117125127
3440,1.365859371
3441,1.300962812
3442,1.081113018
3443,1.105105632
3444,1.045164084
3445,1.437591012
3446,1.300236343
3447,1.096906807
3448,1.102708936
3449,1.166231217
3450,1.305811775
3451,1.112007318
3452,0.940007306
3453,1.319630761
3454,1.30304656
3455,1.210190741
3456,1.127608812
3457,1.270148582
3458,1.30941217
3459,1.3986943
3460,1.335247686
3461,1.077675759
3462,1.004945073
3463,1.27438806
3464,1.463130648
3465,1.159167355
3466,1.241976551
3467,0.981021459
3468,1.124713612
3469,1.587407055
3470,1.26299738
3471,1.067417844
3472,1.179652481
3473,1.204782487
3474,1.274775664
3475,1.270074576
3476,1.186739248
3477,1.060757996
3478,1.442873485
3479,1.121581451
3480,1.17145624
3481,1.308116388
3482,1.266172911
3483,0.965355897
3484,1.182213394
3485,1.077046908
3486,1.15475982
3487,1.163955564
3488,1.051500169
3489,1.241245675
3490,1.080669804
3491,1.34344379
3492,1.231903851
3493,0.926557811
3494,1.05154383
3495,1.283317375
3496,1.187695809
3497,1.353687745
3498,1.0609544
3499,1.24980839
3500,1.365661145
3501,1.357558459
3502,1.270026743
3503,1.311964502
3504,0.94035426
3505,1.383565383
3506,1.233746902
3507,1.264734639
3508,1.063934279
3509,1.13517481
3510,0.986532368
3511,1.274604257
3512,1.057788377
3513,1.200988504
3514,1.21203156
3515,1.498538328
3516,1.150945297
3517,1.360581413
3518,1.189227174
3519,1.147772207
3520,1.183057784
3521,1.413931411
3522,1.149904452
3523,1.003143418
3524,1.075093262
3525,1.208535173
3526,1.008510054
3527,1.185579074
3528,1.484877974
3529,1.188028927
3530,1.158007326
3531,1.17120879
3532,1.285008578
3533,1.329169053
3534,1.301016407
3535,1.015535765
3536,1.341120037
3537,1.071783994
3538,1.182397817
3539,0.989105994
3540,1.208238299
3541,1.34698126
3542,1.116432515
3543,1.203009488
3544,1.4440776
3545,1.037862388
3546,1.003055563
3547,1.124048657
3548,1.234928629
3549,1.267419811
3550,1.028215012
3551,0.97502605
3552,1.191519865
3553,0.878786492
3554,1.135413287
3555,1.019372931
3556,1.329433562
3557,1.06230075
3558,1.073300812
3559,1.231791425
3560,1.044456936
3561,1.184550717
3562,1.301409763
3563,1.342694242
3564,1.245118403
3565,1.168771081
3566,1.175471697
3567,0.900501882
3568,1.400890429
3569,1.04723235
3570,1.110479856
3571,1.129716666
3572,1.122825957
3573,1.019950285
3574,1.204482666
3575,1.331172053
3576,1.15954916
3577,1.338573039
3578,1.51958951
3579,1.245402658
3580,1.14404758
3581,1.257368655
3582,1.212208194
3583,1.361965052
3584,1.300044327
3585,1.218434751
3586,1.226926158
3587,1.263109232
3588,1.183993993
3589,1.315535311
3590,1.13892004
3591,1.209029741
3592,1.12527819
3593,1.113946089
3594,1.263656692
3595,1.201344181
3596,1.508459203
3597,1.24721911
3598,1.350588526
3599,1.165803473
3600,1.260686559
3601,1.083241728
3602,1.187284186
3603,1.006797653
3604,1.004083614
3605,1.36119147
3606,1.210300001
3607,0.992372999
3608,1.074402181
3609,1.099844237
3610,0.790669013
3611,1.383973846
3612,1.086543467
3613,1.138332633
3614,1.125060078
3615,1.306477355
3616,1.192928603
3617,1.443062445
3618,1.443172045
3619,1.037992052
3620,1.200530657
3621,0.938442036
3622,1.152117825
3623,1.224705379
3624,1.238969851
3625,1.117169672
3626,1.070284261
3627,1.066702268
3628,1.082443487
3629,1.296530396
3630,1.296984919
3631,1.246752199
3632,1.258222657
3633,1.133991544
3634,1.04058542
3635,1.281182165
3636,1.020220973
3637,0.92026023
3638,1.140980321
3639,1.289480741
3640,1.482352774
3641,1.099422626
3642,1.162670127
3643,1.228381863
3644,1.280969771
3645,1.560962648
3646,1.104239876
3647,1.41067729
3648,1.057495086
3649,1.174302518
3650,1.245296493
3651,1.151558873
3652,0.91468287
3653,1.559208704
3654,1.174618609
3655,1.376774716
3656,1.272177482
3657,1.229604094
3658,1.034921583
3659,1.102276191
3660,1.205650785
3661,1.263614529
3662,1.278948935
3663,1.091687686
3664,1.169586212
3665,1.180567571
3666,1.29678899
3667,1.215758402
3668,1.328552824
3669,1.107538381
3670,0.978947466
3671,0.974988667
3672,1.22468547
3673,1.365942515
3674,1.337249696
3675,1.247389389
3676,1.07972286
3677,1.258592033
3678,0.983472756
3679,1.27183485
3680,1.277098883
3681,1.370308411
3682,1.196379868
3683,1.449347354
3684,1.077556138
3685,1.131593973
3686,1.42872831
3687,1.429761947
3688,1.319032899
3689,1.389922811
3690,1.200485324
3691,1.072033408
3692,1.364973855
3693,1.29186777
3694,1.49195675
3695,1.428426089
3696,1.163307873
3697,1.051598049
3698,1.017195397
3699,1.260257615
3700,1.301073058
3701,1.222961632
3702,0.929456778
3703,1.228385631
3704,1.296568555
3705,1.25304861
3706,1.106697377
3707,0.926389164
3708,1.103243283
3709,1.275254983
3710,1.151334167
3711,1.276300318
3712,1.088319639
3713,1.326307453
3714,1.094940126
3715,1.163165763
3716,1.34290687
3717,1.126824274
3718,1.026955338
3719,1.307885394
3720,1.275653564
3721,1.269280288
3722,1.073545059
3723,1.082978451
3724,1.219306408
3725,1.189118987
3726,1.199286004
3727,1.234973652
3728,1.266778491
3729,1.305414052
3730,1.093003287
3731,0.928966196
3732,1.300296914
3733,1.074925231
3734,1.230604946
3735,1.363682494
3736,1.288880234
3737,1.415654287
3738,1.125009632
3739,1.300114952
3740,1.195799171
3741,1.324708286
3742,1.450700862
3743,1.376241039
3744,1.296327535
3745,1.365761788
3746,1.523424426
3747,1.276066001
3748,1.357581444
3749,1.165601304
3750,0.981481458
3751,1.279920437
3752,1.262271138
3753,1.278112853
3754,1.146152459
3755,1.425547213
3756,1.235099631
3757,1.173153916
3758,1.041423924
3759,1.303929338
3760,1.412023326
3761,1.009016571
3762,1.217842374
3763,1.098158886
3764,1.223745841
3765,1.182004319
3766,1.207277415
3767,1.285655144
3768,1.184961911
3769,1.057434716
3770,1.411968059
3771,1.2863054
3772,1.098017396
3773,1.092756658
3774,1.093129924
3775,1.216135778
3776,1.22182019
3777,1.414225921
3778,1.492181864
3779,1.260655523
3780,1.22744579
3781,1.230575149
3782,1.147602657
3783,1.368016068
3784,1.411551645
3785,1.351508012
3786,1.281596652
3787,1.565195129
3788,1.692117026
3789,1.4374542
3790,1.180410793
3791,1.066356809
3792,1.450393726
3793,1.064060156
3794,1.043136282
3795,1.129571205
3796,1.453993473
3797,1.2117436
3798,1.104840524
3799,1.465986707
3800,1.266777741
3801,1.336781282
3802,1.024852296
3803,0.988601783
3804,1.116310482
3805,1.025361298
3806,1.097075061
3807,1.165298983
3808,1.244891513
3809,1.293961034
3810,1.46135005
3811,1.434823283
3812,1.292969777
3813,1.3665311
3814,1.339243194
3815,1.343591223
3816,1.440897172
3817,1.367641449
3818,1.128643339
3819,1.171522465
3820,1.448086049
3821,1.083664271
3822,1.037549778
3823,1.155062813
3824,1.091590728
3825,1.345200295
3826,1.416074763
3827,1.063734635
3828,1.399690252
3829,1.329063863
3830,0.983595083
3831,1.061092577
3832,1.187474044
3833,1.060095645
3834,1.029984032
3835,1.193257025
3836,1.22948503
3837,1.418130921
3838,0.79897245
3839,1.350254239
3840,1.489782779
3841,1.006114749
3842,1.436384097
3843,1.269518104
3844,1.268420825
3845,1.191175049
3846,1.167526704
3847,1.150223624
3848,1.427605949
3849,1.166282101
3850,1.279513447
3851,1.153192754
3852,1.393482716
3853,1.091639079
3854,1.206435397
3855,1.125631576
3856,1.137961007
3857,1.16843795
3858,1.070413032
3859,1.141487487
3860,1.323455133
3861,1.263115453
3862,1.36624349
3863,1.110910978
3864,1.440925653
3865,1.288534683
3866,1.01960437
3867,1.217378872
3868,1.270587471
3869,1.115265862
3870,1.451595979
3871,1.108408392
3872,1.263074452
3873,1.436869472
3874,1.203753489
3875,1.420114216
3876,1.047289342
3877,1.392896107
3878,1.090870754
3879,1.422617654
3880,1.407456016
3881,0.974080337
3882,1.014117153
3883,1.346488185
3884,1.202357369
3885,1.129419262
3886,1.266346619
3887,1.25246452
3888,1.145536036
3889,1.385239041
3890,1.381434839
3891,1.236440151
3892,1.308457748
3893,1.147091841
3894,0.955682058
3895,1.242723407
3896,1.238520483
3897,1.299286955
3898,1.181229702
3899,1.176403499
3900,1.289431381
3901,1.552662977
3902,1.4289413
3903,0.889865473
3904,1.089150308
3905,1.283998705
3906,1.208465605
3907,0.86870935
3908,1.100264389
3909,1.094406075
3910,1.192535436
3911,0.853971723
3912,1.2562493
3913,0.976525616
3914,1.14337255
3915,1.282619267
3916,1.230992442
3917,1.053136598
3918,1.157826402
3919,1.394897206
3920,1.13079222
3921,1.103098214
3922,1.3903001
3923,0.983135933
3924,1.125867518
3925,1.331610923
3926,1.267165715
3927,0.98415876
3928,1.302267601
3929,1.414358484
3930,1.233155965
3931,1.112885759
3932,1.497047644
3933,1.26316766
3934,1.417660094
3935,1.18197279
3936,1.543329244
3937,1.257737975
3938,1.378230673
3939,1.26907571
3940,1.047631349
3941,1.113324636
3942,1.208930594
3943,1.15483904
3944,1.075251745
3945,1.089748747
3946,1.19356832
3947,1.122320219
3948,1.198598941
3949,1.184975144
3950,1.380747819
3951,1.197077029
3952,1.414541052
3953,1.234159389
3954,1.118999441
3955,1.367971103
3956,1.305639854
3957,1.053545952
3958,1.442015001
3959,1.23829713
3960,1.052082368
3961,1.195019516
3962,1.316908921
3963,1.106576711
3964,1.213145313
3965,1.049548159
3966,1.221140938
3967,1.016466437
3968,1.239029543
3969,1.086968209
3970,1.086972959
3971,0.961685785
3972,1.008660177
3973,1.303049945
3974,1.639998844
3975,1.205038247
3976,0.99545449
3977,1.18480061
3978,1.13403661
3979,1.065435521
3980,1.125367278
3981,1.059672986
3982,1.254192077
3983,1.064508374
3984,1.010123479
3985,1.358599068
3986,1.325532703
3987,1.268056168
3988,1.150317163
3989,1.005085433
3990,1.167466596
3991,1.098677966
3992,1.069303731
3993,1.389646481
3994,1.214295197
3995,1.113647584
3996,1.546244798
3997,1.280912845
3998,1.27160509
3999,1.310015933
4000,1.187059424
4001,1.063661837
4002,1.106354729
4003,1.076978598
4004,1.197868275
4005,1.268182637
4006,1.177132665
4007,1.056021777
4008,1.382535421
4009,1.206959421
4010,1.197999712
4011,1.519245595
4012,1.32259658
4013,1.2143785
4014,1.076235842
4015,1.132779841
4016,1.451532394
4017,1.495305481
4018,1.106917947
4019,1.250873189
4020,1.373055448
4021,1.089395693
4022,1.079011177
4023,1.127130675
4024,1.45391145
4025,1.339879595
4026,1.273943019
4027,1.247958748
4028,1.423901157
4029,1.197045816
4030,1.362614725
4031,1.070233799
4032,1.227921728
4033,1.124340466
4034,1.239864616
4035,1.204506934
4036,1.248436634
4037,1.146679975
4038,1.363708556
4039,1.322313383
4040,0.95834125
4041,1.048661992
4042,1.190466034
4043,1.12584692
4044,1.104474381
4045,1.095827451
4046,1.258360886
4047,1.120318089
4048,1.272640023
4049,1.033986843
4050,1.488789228
4051,1.389132239
4052,0.974966303
4053,1.06024314
4054,1.234790038
4055,1.197232396
4056,1.282138822
4057,1.130517797
4058,1.265062981
4059,1.277155531
4060,1.119551972
4061,1.109405871
4062,1.511428378
4063,1.081430139
4064,1.061893717
4065,1.194759419
4066,1.287268553
4067,1.065441808
4068,1.210435844
4069,1.126241656
4070,1.405101974
4071,1.218920827
4072,1.218128061
4073,1.341918623
4074,1.35067827
4075,1.048322401
4076,0.999790353
4077,1.143587015
4078,1.198886548
4079,1.142353346
4080,1.251813092
4081,0.913365268
4082,1.359297322
4083,1.073863651
4084,1.142589467
4085,1.122676529
4086,1.222665813
4087,1.208272805
4088,1.127219833
4089,1.306237987
4090,1.147627577
4091,1.100666728
4092,1.013692182
4093,1.323723948
4094,1.056986946
4095,1.144409981
4096,1.445154802
4097,1.183718866
4098,1.203887311
4099,1.107170149
4100,1.268499129
4101,1.174677028
4102,1.250138841
4103,1.321432421
4104,1.419271186
4105,1.301596466
4106,1.258999539
4107,1.285901606
4108,1.262765542
4109,1.285425135
4110,1.398180115
4111,1.202978249
4112,1.302130047
4113,1.08625462
4114,1.453860367
4115,1.26945438
4116,1.167189929
4117,1.217747036
4118,1.169367254
4119,0.982629824
4120,0.87877548
4121,1.312796421
4122,1.146100934
4123,1.585050049
4124,1.196318854
4125,1.245162165
4126,1.379134933
4127,1.498670819
4128,1.209008779
4129,1.449212314
4130,1.301313791
4131,1.086770557
4132,1.09921057
4133,1.344373295
4134,1.127966107
4135,1.160923295
4136,1.241502955
4137,1.058001513
4138,1.193078101
4139,1.273986809
4140,1.23035499
4141,1.388006309
4142,1.074384392
4143,1.463074264
4144,1.256891154
4145,1.147959355
4146,1.060304163
4147,1.271459672
4148,1.168146662
4149,1.105256796
4150,1.197649175
4151,1.26241795
4152,1.248030686
4153,1.094310317
4154,1.201189714
4155,1.168104182
4156,1.37016496
4157,0.962411264
4158,1.220817096
4159,1.14382529
4160,1.377426233
4161,1.227653641
4162,1.438244941
4163,1.320859316
4164,1.126408297
4165,1.112519712
4166,1.024466816
4167,1.10132606
4168,1.191701215
4169,1.01319177
4170,1.484471536
4171,1.375345196
4172,1.074373004
4173,1.026658241
4174,1.117189831
4175,1.257878484
4176,1.133972013
4177,1.229011809
4178,1.283118682
4179,1.031547256
4180,1.355162553
4181,1.061132877
4182,0.937631575
4183,1.370013311
4184,0.955481223
4185,1.217218916
4186,0.959955661
4187,1.113143487
4188,1.195262969
4189,1.335418368
4190,1.202534022
4191,1.237710836
4192,1.115531843
4193,0.943273891
4194,1.256128527
4195,1.441733301
4196,1.108707721
4197,1.084148576
4198,1.286586714
4199,1.00940146
4200,1.336133443
4201,1.060388756
4202,1.544041031
4203,0.871144203
4204,1.543189329
4205,0.950088699
4206,1.445986859
4207,1.145766417
4208,1.268442947
4209,1.346804089
4210,1.102123424
4211,1.172763581
4212,1.233267036
4213,1.249114518
4214,1.250780062
4215,1.153530569
4216,1.099109029
4217,1.191662999
4218,1.096992232
4219,1.456352738
4220,1.371341835
4221,1.173142407
4222,1.214676652
4223,1.261979645
4224,1.402174108
4225,1.213649941
4226,1.300054354
4227,1.375470382
4228,1.298693147
4229,1.527342187
4230,1.293716596
4231,1.166800662
4232,1.119673887
4233,1.283251905
4234,1.230172581
4235,1.088341073
4236,1.097901516
4237,1.089047071
4238,1.423673263
4239,1.141772235
4240,1.030416828
4241,1.370808926
4242,1.52062052
4243,1.547542796
4244,1.468424659
4245,1.276407018
4246,1.338381146
4247,1.195331792
4248,1.212847388
4249,1.405391509
4250,1.224400798
4251,0.874121276
4252,1.066992903
4253,0.975272242
4254,1.0720494
4255,1.290117721
4256,1.127408269
4257,1.241001062
4258,1.251182827
4259,1.127879448
4260,1.264860133
4261,1.446111862
4262,1.402811564
4263,1.214719344
4264,1.089847816
4265,1.344037467
4266,1.212165028
4267,1.274114802
4268,1.249705043
4269,1.136459375
4270,1.074515198
4271,1.270477128
4272,1.284415486
4273,1.178079065
4274,1.117390775
4275,1.153673769
4276,0.952636522
4277,1.14670521
4278,1.45593973
4279,1.125096567
4280,1.136243124
4281,1.128347964
4282,1.248075689
4283,1.116864521
4284,0.96702322
4285,1.208155121
4286,1.373172551
4287,1.246433141
4288,1.095609729
4289,1.062256517
4290,1.213195325
4291,1.119266137
4292,1.216373887
4293,1.265533856
4294,1.175000158
4295,1.237892964
4296,1.23001973
4297,1.109068279
4298,1.020707634
4299,1.216519268
4300,1.393530733
4301,1.295494916
4302,1.169516393
4303,1.293755384
4304,1.263926764
4305,1.222786344
4306,1.098661537
4307,1.161889958
4308,1.083596656
4309,1.386826132
4310,1.21389375
4311,1.187754034
4312,1.298667784
4313,1.225341574
4314,1.021003521
4315,1.412902159
4316,1.333874455
4317,1.194021583
4318,1.501786735
4319,0.874500941
4320,1.000573794
4321,1.036832113
4322,1.407441308
4323,1.276142476
4324,1.106841793
4325,1.284391016
4326,1.302801357
4327,1.120436016
4328,1.200473495
4329,1.054353555
4330,1.355539599
4331,1.153099519
4332,1.056617192
4333,1.43264887
4334,1.279852775
4335,1.268318641
4336,1.1864786
4337,1.49229686
4338,1.351284014
4339,1.023687663
4340,1.487377932
4341,1.219775451
4342,1.087280984
4343,1.050005277
4344,1.190878827
4345,1.238675032
4346,1.25640756
4347,1.359013269
4348,1.049062483
4349,1.164437353
4350,1.271371259
4351,1.170029593
4352,0.960539173
4353,1.223110322
4354,0.87622478
4355,1.394765764
4356,1.050447992
4357,1.145479764
4358,1.107642651
4359,1.315908919
4360,1.043109734
4361,1.185759227
4362,1.376526869
4363,1.233592362
4364,1.097979696
4365,0.994432113
4366,1.265360938
4367,1.399320517
4368,1.338533395
4369,1.275026807
4370,1.044718337
4371,1.033549483
4372,1.1043058
4373,1.39380658
4374,1.302182651
4375,1.287584914
4376,1.170888997
4377,1.236064594
4378,1.16731207
4379,1.598070576
4380,1.487763996
4381,1.325864525
4382,0.995678671
4383,1.294741616
4384,0.991789445
4385,1.270088438
4386,1.06580441
4387,1.008518583
4388,1.353982058
4389,1.118640189
4390,0.814301644
4391,1.378771599
4392,0.986751776
4393,1.14080385
4394,1.086431316
4395,1.318319977
4396,1.193941836
4397,1.369368894
4398,1.101843453
4399,1.273621194
4400,1.574545281
4401,1.174569365
4402,1.194093908
4403,1.366294695
4404,1.259141224
4405,1.249925143
4406,1.174018021
4407,1.295710499
4408,1.272607553
4409,1.190708119
4410,1.167511172
4411,1.048605087
4412,1.15146296
4413,1.115074331
4414,1.240965793
4415,1.138466715
4416,1.261339132
4417,1.152887848
4418,1.105470102
4419,1.474040395
4420,1.069872594
4421,1.218002247
4422,1.353979194
4423,1.111293581
4424,1.27684233
4425,1.418611696
4426,1.264946015
4427,1.012078378
4428,1.598704414
4429,1.175483642
4430,1.414207145
4431,1.201830924
4432,1.024912288
4433,1.107398773
4434,1.126325379
4435,1.107031654
4436,1.056312688
4437,1.444571552
4438,1.251041835
4439,1.414690545
4440,1.141005478
4441,1.100361933
4442,1.252238965
4443,1.257785701
4444,1.418371319
4445,1.212414962
4446,1.398833919
4447,1.001340162
4448,1.166395295
4449,0.940780426
4450,0.937841068
4451,0.901658152
4452,1.224738621
4453,1.365534514
4454,1.107454918
4455,1.41098368
4456,1.319583272
4457,1.169267603
4458,1.287690326
4459,1.249930482
4460,1.042406088
4461,1.255483006
4462,1.250668876
4463,1.207893632
4464,0.998171794
4465,1.54111438
4466,1.111734669
4467,1.31110923
4468,1.253859535
4469,1.396905685
4470,1.237431787
4471,1.346489309
4472,1.320557467
4473,1.247622364
4474,1.304724002
4475,0.954350488
4476,1.160855923
4477,1.378123944
4478,1.492937168
4479,0.948159865
4480,1.252790481
4481,1.260930597
4482,1.351916215
4483,1.020621476
4484,0.974032574
4485,1.508027671
4486,1.189734231
4487,1.193879657
4488,1.113616269
4489,1.168987825
4490,1.177435916
4491,1.351872518
4492,1.271809154
4493,1.199568037
4494,1.512754207
4495,1.280781637
4496,1.041159666
4497,1.125428585
4498,1.311679869
4499,1.206955318
4500,1.156804711
4501,1.135971306
4502,1.36108162
4503,1.209950017
4504,1.207153923
4505,1.344217584
4506,1.230276195
4507,1.186344918
4508,1.367217142
4509,1.034569347
4510,0.99216659
4511,1.292396028
4512,1.159806573
4513,1.033415313
4514,1.222228234
4515,1.083695071
4516,1.15147962
4517,1.068946065
4518,1.233372942
4519,1.211349542
4520,1.225067795
4521,1.188989671
4522,1.255529942
4523,1.374016981
4524,1.090903883
4525,1.093688475
4526,1.139805237
4527,1.348934672
4528,1.035172012
4529,1.130197393
4530,1.061236409
4531,1.319384389
4532,1.167097272
4533,1.233874062
4534,1.226933593
4535,1.280066638
4536,1.404001891
4537,1.175411065
4538,1.320167231
4539,1.322565584
4540,1.207780976
4541,1.121214515
4542,1.068557921
4543,0.980245119
4544,1.400596126
4545,1.414054238
4546,1.014019969
4547,1.147953224
4548,1.204616024
4549,1.028230052
4550,1.430930761
4551,1.078724625
4552,1.213151982
4553,1.458982395
4554,1.036131434
4555,1.511256836
4556,1.136832154
4557,0.952352424
4558,1.08505735
4559,1.354025905
4560,1.08493811
4561,1.252770232
4562,1.06724045
4563,1.296706174
4564,1.113827123
4565,1.425411926
4566,1.177758235
4567,1.105016407
4568,1.140748873
4569,1.151737958
4570,1.313193399
4571,1.178227912
4572,1.338031631
4573,1.111897326
4574,1.260506143
4575,1.380191704
4576,1.258090882
4577,1.230086459
4578,1.248047936
4579,0.910672681
4580,1.206260516
4581,1.361691886
4582,1.05231852
4583,1.172491599
4584,1.164351046
4585,1.184180187
4586,1.081285777
4587,0.985445992
4588,1.249888905
4589,1.419292856
4590,1.133123167
4591,1.101942566
4592,1.375339571
4593,1.143974853
4594,1.450649021
4595,1.105566332
4596,0.952103435
4597,1.021878572
4598,1.35065508
4599,1.174413596
4600,1.355715077
4601,1.269678143
4602,1.10246592
4603,1.402712083
4604,1.210209855
4605,1.401196096
4606,1.332719916
4607,1.241556141
4608,1.357789969
4609,1.063084343
4610,1.078547318
4611,1.034842956
4612,1.09338583
4613,1.283321614
4614,0.943604797
4615,1.240975773
4616,1.296316521
4617,1.288328579
4618,1.298934996
4619,0.894376204
4620,1.355643292
4621,1.175904847
4622,1.221714393
4623,1.059740382
4624,1.465658299
4625,1.104181368
4626,1.347379952
4627,1.220260957
4628,1.571748624
4629,1.227081154
4630,1.221680046
4631,1.100171778
4632,1.674692575
4633,1.417336125
4634,1.332422786
4635,1.06448293
4636,1.188628962
4637,1.290542589
4638,1.157106352
4639,1.017191545
4640,1.305351307
4641,1.187757254
4642,1.141258188
4643,1.132782892
4644,1.134118377
4645,1.282624856
4646,1.213734665
4647,1.275041093
4648,1.255186263
4649,1.33390792
4650,1.32524022
4651,1.305949923
4652,1.183410839
4653,1.207580537
4654,1.074322089
4655,1.226315573
4656,1.307407134
4657,1.114276301
4658,1.252387853
4659,1.180621144
4660,1.200265419
4661,1.541535211
4662,1.346031881
4663,1.121774523
4664,0.990746663
4665,1.037180859
4666,1.369971493
4667,1.095846821
4668,1.192169131
4669,0.999880937
4670,0.913672859
4671,1.100421334
4672,1.263278063
4673,1.417622307
4674,1.035371727
4675,1.278369079
4676,1.553904269
4677,1.002901081
4678,1.250909715
4679,1.334997325
4680,1.12238646
4681,1.340905338
4682,1.222322898
4683,1.092144993
4684,1.190587074
4685,1.093926227
4686,1.052335964
4687,1.170660274
4688,1.210597827
4689,1.064015101
4690,1.015371545
4691,1.061334372
4692,1.165075541
4693,1.165849932
4694,0.991101539
4695,1.190366794
4696,1.142585187
4697,1.190624287
4698,1.172615898
4699,1.247235734
4700,1.436957363
4701,1.155465614
4702,1.102891698
4703,1.261585989
4704,1.089364582
4705,0.829122063
4706,1.50441564
4707,1.000861828
4708,1.024618991
4709,1.176065342
4710,0.864347166
4711,1.172654437
4712,1.373623563
4713,1.339303018
4714,1.364278565
4715,1.165878314
4716,1.427797745
4717,1.108298554
4718,1.223063617
4719,1.328449988
4720,1.404784696
4721,1.292809339
4722,1.198702267
4723,1.352093529
4724,1.238293765
4725,0.876377385
4726,1.152650738
4727,1.346154396
4728,1.280350337
4729,1.463814258
4730,1.226952647
4731,1.284717848
4732,1.197265795
4733,1.11446582
4734,1.24008985
4735,1.112038916
4736,1.037175689
4737,1.155273897
4738,1.539988865
4739,1.361748895
4740,1.335889297
4741,1.317937498
4742,1.22438201
4743,1.253285304
4744,1.090176693
4745,1.253820793
4746,1.174657
4747,1.342622175
4748,1.060140089
4749,1.253390103
4750,1.042143466
4751,1.404087594
4752,1.075028035
4753,0.890865275
4754,0.970396666
4755,0.870901025
4756,1.101028745
4757,1.287443308
4758,0.957615703
4759,1.007828171
4760,1.046962703
4761,1.241234477
4762,1.386510258
4763,1.479812415
4764,1.073059173
